"regular_unique_genes"	"regular_unique_transcripts"	"mt.content.x"	"mt_unique_genes"	"mt_unique_transcripts"	"mt.content.y"	"rep"	"x"	"y"	"new_x"	"new_y"	"pixel_x"	"pixel_y"	"selected"	"selected_mt"	"added_in_old"	"added_in_new"	"diff_spots"	"combined_selection"	"sample_id"
"18x8x4"	NA	NA	NA	NA	NA	NA	"18"	8	4	7.81	4.08	3265.5	1394.4	0	0	0	0	"0"	0	"E1_1000L3_CN31"
"18x8x5"	NA	NA	NA	NA	NA	NA	"18"	8	5	7.9	5.05	3285.4	1606.8	0	0	0	0	"0"	0	"E1_1000L3_CN31"
"18x8x6"	1497	3171	0	1956	4297	0.0493367465673726	"18"	8	6	7.86	6.07	3276.1	1831.6	0	1	1	0	"old"	1	"E1_1000L3_CN31"
"18x8x7"	1409	2786	0	1818	3638	0.0206157229246839	"18"	8	7	7.83	7.04	3271.3	2041.8	1	1	0	0	"both"	1	"E1_1000L3_CN31"
"18x8x8"	978	1892	0	1287	2399	0.0175072947061276	"18"	8	8	7.81	8.04	3266.5	2261.8	1	1	0	0	"both"	1	"E1_1000L3_CN31"
"18x8x9"	1	1	0	1	1	0	"18"	8	9	7.82	9.08	3267.5	2488.7	1	1	0	0	"both"	1	"E1_1000L3_CN31"
"18x9x1"	NA	NA	NA	NA	NA	NA	"18"	9	1	9.01	0.96	3526.3	711.8	0	0	0	0	"0"	0	"E1_1000L3_CN31"
"18x9x10"	968	1734	0	1250	2324	0.0223752151462995	"18"	9	10	8.89	10.05	3499.1	2701.9	1	1	0	0	"both"	1	"E1_1000L3_CN31"
"18x9x11"	1025	2070	0	1317	2746	0.0265841223597961	"18"	9	11	8.96	11.08	3515.6	2926.8	1	1	0	0	"both"	1	"E1_1000L3_CN31"
"18x9x12"	NA	NA	NA	NA	NA	NA	"18"	9	12	8.89	12.01	3499.4	3132.2	0	0	0	0	"0"	0	"E1_1000L3_CN31"
"18x9x13"	NA	NA	NA	NA	NA	NA	"18"	9	13	8.9	13.02	3503.1	3353.1	0	0	0	0	"0"	0	"E1_1000L3_CN31"
"18x9x14"	NA	NA	NA	NA	NA	NA	"18"	9	14	8.97	14.07	3516.5	3581.7	0	0	0	0	"0"	0	"E1_1000L3_CN31"
"18x9x15"	NA	NA	NA	NA	NA	NA	"18"	9	15	8.95	15.05	3512.5	3797.4	0	0	0	0	"0"	0	"E1_1000L3_CN31"
"18x9x16"	NA	NA	NA	NA	NA	NA	"18"	9	16	8.92	15.98	3506.9	4001.2	0	0	0	0	"0"	0	"E1_1000L3_CN31"
"18x9x17"	NA	NA	NA	NA	NA	NA	"18"	9	17	8.96	17.03	3515	4230.6	0	0	0	0	"0"	0	"E1_1000L3_CN31"
"18x9x18"	NA	NA	NA	NA	NA	NA	"18"	9	18	8.96	18.04	3515.8	4451.1	0	0	0	0	"0"	0	"E1_1000L3_CN31"
"18x9x19"	NA	NA	NA	NA	NA	NA	"18"	9	19	8.92	19.01	3507.1	4664.9	0	0	0	0	"0"	0	"E1_1000L3_CN31"
"18x9x2"	NA	NA	NA	NA	NA	NA	"18"	9	2	8.94	2.03	3511.2	946.3	0	0	0	0	"0"	0	"E1_1000L3_CN31"
"18x9x20"	NA	NA	NA	NA	NA	NA	"18"	9	20	8.96	20.01	3514.5	4883.4	0	0	0	0	"0"	0	"E1_1000L3_CN31"
"18x9x21"	NA	NA	NA	NA	NA	NA	"18"	9	21	8.93	21.07	3508.2	5114.6	0	0	0	0	"0"	0	"E1_1000L3_CN31"
"18x9x22"	NA	NA	NA	NA	NA	NA	"18"	9	22	8.99	22.06	3521.7	5331.4	0	0	0	0	"0"	0	"E1_1000L3_CN31"
"18x9x23"	NA	NA	NA	NA	NA	NA	"18"	9	23	8.96	23.05	3515.9	5549.3	0	0	0	0	"0"	0	"E1_1000L3_CN31"
"18x9x24"	NA	NA	NA	NA	NA	NA	"18"	9	24	8.93	24.05	3509.2	5767.4	0	0	0	0	"0"	0	"E1_1000L3_CN31"
"18x9x25"	NA	NA	NA	NA	NA	NA	"18"	9	25	8.98	25.01	3520.2	5977.3	0	0	0	0	"0"	0	"E1_1000L3_CN31"
"18x9x26"	NA	NA	NA	NA	NA	NA	"18"	9	26	8.94	26.02	3511.3	6200	0	0	0	0	"0"	0	"E1_1000L3_CN31"
"18x9x27"	NA	NA	NA	NA	NA	NA	"18"	9	27	8.94	26.97	3511.3	6406.2	0	0	0	0	"0"	0	"E1_1000L3_CN31"
"18x9x28"	NA	NA	NA	NA	NA	NA	"18"	9	28	8.96	28.02	3515.5	6637.7	0	0	0	0	"0"	0	"E1_1000L3_CN31"
"18x9x29"	NA	NA	NA	NA	NA	NA	"18"	9	29	8.96	29.01	3516.2	6854.5	0	0	0	0	"0"	0	"E1_1000L3_CN31"
"18x9x3"	NA	NA	NA	NA	NA	NA	"18"	9	3	8.89	3.01	3500.2	1161	0	0	0	0	"0"	0	"E1_1000L3_CN31"
"18x9x30"	NA	NA	NA	NA	NA	NA	"18"	9	30	9	29.99	3523.6	7068	0	0	0	0	"0"	0	"E1_1000L3_CN31"
"18x9x31"	NA	NA	NA	NA	NA	NA	"18"	9	31	8.95	31.05	3512.3	7301.8	0	0	0	0	"0"	0	"E1_1000L3_CN31"
"18x9x32"	NA	NA	NA	NA	NA	NA	"18"	9	32	8.93	32.09	3507.8	7529.2	0	0	0	0	"0"	0	"E1_1000L3_CN31"
"18x9x33"	NA	NA	NA	NA	NA	NA	"18"	9	33	8.92	32.99	3506.4	7725.7	0	0	0	0	"0"	0	"E1_1000L3_CN31"
"18x9x34"	NA	NA	NA	NA	NA	NA	"18"	9	34	8.95	34.01	3512.4	7948.3	0	0	0	0	"0"	0	"E1_1000L3_CN31"
"18x9x35"	NA	NA	NA	NA	NA	NA	"18"	9	35	8.93	34.97	3507.8	8158.1	0	0	0	0	"0"	0	"E1_1000L3_CN31"
"18x9x4"	NA	NA	NA	NA	NA	NA	"18"	9	4	8.84	4.05	3489.9	1387.7	0	0	0	0	"0"	0	"E1_1000L3_CN31"
"18x9x5"	890	1499	0	1138	2029	0.0261212419911286	"18"	9	5	8.82	5.07	3484.5	1610.7	1	1	0	0	"both"	1	"E1_1000L3_CN31"
"18x9x6"	1087	1935	0	1430	2549	0.0129462534327187	"18"	9	6	8.85	6.1	3490.3	1837.2	1	1	0	0	"both"	1	"E1_1000L3_CN31"
"18x9x7"	1098	2104	0	1447	2782	0.0244428468727534	"18"	9	7	8.81	7.04	3482.1	2043.8	1	1	0	0	"both"	1	"E1_1000L3_CN31"
"18x9x8"	873	1579	0	1126	2166	0.0235457063711911	"18"	9	8	8.89	8	3499.7	2254.1	1	1	0	0	"both"	1	"E1_1000L3_CN31"
"18x9x9"	1476	3634	0	1966	4811	0.023903554354604	"18"	9	9	8.9	9.05	3502.5	2483.7	1	1	0	0	"both"	1	"E1_1000L3_CN31"
"19x10x1"	NA	NA	NA	NA	NA	NA	"19"	10	1	9.88	0.98	3666.8	736.1	0	0	0	0	"0"	0	"E2_1000L3_CN31"
"19x10x10"	1413	3188	0	1841	4196	0.0190657769304099	"19"	10	10	9.83	10	3655.5	2709.2	1	1	0	0	"both"	1	"E2_1000L3_CN31"
"19x10x11"	1598	3551	0	2017	4832	0.0163493377483444	"19"	10	11	9.86	11.06	3663.4	2939.8	1	1	0	0	"both"	1	"E2_1000L3_CN31"
"19x10x12"	1607	3270	0	2050	4417	0.0192438306542902	"19"	10	12	9.86	11.99	3662.5	3144.1	1	1	0	0	"both"	1	"E2_1000L3_CN31"
"19x10x13"	1421	3200	0	1862	4298	0.0165193113075849	"19"	10	13	9.85	13	3661.2	3365	1	1	0	0	"both"	1	"E2_1000L3_CN31"
"19x10x14"	1170	2291	0	1502	3127	0.0188679245283019	"19"	10	14	9.83	14.05	3656	3593.6	1	1	0	0	"both"	1	"E2_1000L3_CN31"
"19x10x15"	NA	NA	NA	NA	NA	NA	"19"	10	15	9.83	15	3656.5	3801.3	0	0	0	0	"0"	0	"E2_1000L3_CN31"
"19x10x16"	NA	NA	NA	NA	NA	NA	"19"	10	16	9.84	15.97	3657.7	4014.8	0	0	0	0	"0"	0	"E2_1000L3_CN31"
"19x10x17"	NA	NA	NA	NA	NA	NA	"19"	10	17	9.86	17.05	3663	4250.5	0	0	0	0	"0"	0	"E2_1000L3_CN31"
"19x10x18"	NA	NA	NA	NA	NA	NA	"19"	10	18	9.86	18	3663.3	4459.2	0	0	0	0	"0"	0	"E2_1000L3_CN31"
"19x10x19"	NA	NA	NA	NA	NA	NA	"19"	10	19	9.97	18.99	3687.4	4675.3	0	0	0	0	"0"	0	"E2_1000L3_CN31"
"19x10x2"	NA	NA	NA	NA	NA	NA	"19"	10	2	9.83	2.06	3656.9	971.8	0	0	0	0	"0"	0	"E2_1000L3_CN31"
"19x10x20"	NA	NA	NA	NA	NA	NA	"19"	10	20	9.91	20.03	3673.5	4901.8	0	0	0	0	"0"	0	"E2_1000L3_CN31"
"19x10x21"	NA	NA	NA	NA	NA	NA	"19"	10	21	9.8	21.1	3648.8	5135.8	0	0	0	0	"0"	0	"E2_1000L3_CN31"
"19x10x22"	NA	NA	NA	NA	NA	NA	"19"	10	22	9.88	22.04	3666.9	5343.1	0	0	0	0	"0"	0	"E2_1000L3_CN31"
"19x10x23"	NA	NA	NA	NA	NA	NA	"19"	10	23	9.87	23.04	3665.7	5560.7	0	0	0	0	"0"	0	"E2_1000L3_CN31"
"19x10x24"	NA	NA	NA	NA	NA	NA	"19"	10	24	9.87	24.03	3664.5	5778.2	0	0	0	0	"0"	0	"E2_1000L3_CN31"
"19x10x25"	NA	NA	NA	NA	NA	NA	"19"	10	25	9.87	25.04	3664.5	5998	0	0	0	0	"0"	0	"E2_1000L3_CN31"
"19x10x26"	NA	NA	NA	NA	NA	NA	"19"	10	26	9.9	26.06	3672.1	6222.3	0	0	0	0	"0"	0	"E2_1000L3_CN31"
"19x10x27"	NA	NA	NA	NA	NA	NA	"19"	10	27	9.87	27.03	3664.5	6433.8	0	0	0	0	"0"	0	"E2_1000L3_CN31"
"19x10x28"	NA	NA	NA	NA	NA	NA	"19"	10	28	9.92	28.02	3675.5	6650.8	0	0	0	0	"0"	0	"E2_1000L3_CN31"
"19x10x29"	NA	NA	NA	NA	NA	NA	"19"	10	29	9.93	29.02	3678.5	6869	0	0	0	0	"0"	0	"E2_1000L3_CN31"
"19x10x3"	NA	NA	NA	NA	NA	NA	"19"	10	3	9.88	2.99	3666.5	1175.4	0	0	0	0	"0"	0	"E2_1000L3_CN31"
"19x10x30"	NA	NA	NA	NA	NA	NA	"19"	10	30	9.87	30	3664.5	7083.3	0	0	0	0	"0"	0	"E2_1000L3_CN31"
"19x10x31"	NA	NA	NA	NA	NA	NA	"19"	10	31	9.92	31.06	3676.1	7315.8	0	0	0	0	"0"	0	"E2_1000L3_CN31"
"19x10x32"	NA	NA	NA	NA	NA	NA	"19"	10	32	9.9	32	3671.1	7521.1	0	0	0	0	"0"	0	"E2_1000L3_CN31"
"19x10x33"	NA	NA	NA	NA	NA	NA	"19"	10	33	9.88	33	3667.6	7739.8	0	0	0	0	"0"	0	"E2_1000L3_CN31"
"19x10x34"	NA	NA	NA	NA	NA	NA	"19"	10	34	9.96	34.01	3685	7962.2	0	0	0	0	"0"	0	"E2_1000L3_CN31"
"19x10x35"	NA	NA	NA	NA	NA	NA	"19"	10	35	9.84	35	3658.7	8177.8	0	0	0	0	"0"	0	"E2_1000L3_CN31"
"19x10x4"	NA	NA	NA	NA	NA	NA	"19"	10	4	9.84	4.03	3659.2	1402.5	0	0	0	0	"0"	0	"E2_1000L3_CN31"
"19x10x5"	NA	NA	NA	NA	NA	NA	"19"	10	5	9.83	5.09	3655.2	1634.9	0	0	0	0	"0"	0	"E2_1000L3_CN31"
"19x10x6"	NA	NA	NA	NA	NA	NA	"19"	10	6	9.83	6.1	3655.2	1856.2	0	0	0	0	"0"	0	"E2_1000L3_CN31"
"19x10x7"	1545	2947	0	1927	3796	0.0158061116965227	"19"	10	7	9.84	7.03	3658.2	2058.9	1	1	0	0	"both"	1	"E2_1000L3_CN31"
"19x10x8"	2027	4594	0	2568	6103	0.0180239226609864	"19"	10	8	9.83	8.01	3656.9	2273.2	1	1	0	0	"both"	1	"E2_1000L3_CN31"
"19x10x9"	1347	2723	0	1743	3662	0.0161114145275806	"19"	10	9	9.87	9.05	3665.6	2499.8	1	1	0	0	"both"	1	"E2_1000L3_CN31"
"19x11x1"	NA	NA	NA	NA	NA	NA	"19"	11	1	10.82	0.98	3871	734.6	0	0	0	0	"0"	0	"E2_1000L3_CN31"
"19x11x10"	1853	4468	0	2356	5669	0.0146410301640501	"19"	11	10	10.84	9.96	3874.2	2700.1	1	1	0	0	"both"	1	"E2_1000L3_CN31"
"19x11x11"	1459	2920	0	1869	3934	0.0183019827147941	"19"	11	11	10.88	10.98	3883.7	2922.3	1	1	0	0	"both"	1	"E2_1000L3_CN31"
"19x11x12"	1284	2340	0	1584	3154	0.0133164235890932	"19"	11	12	10.81	11.94	3867.6	3133	1	1	0	0	"both"	1	"E2_1000L3_CN31"
"19x11x13"	1397	2905	0	1821	3957	0.0171847359110437	"19"	11	13	10.83	12.96	3872.2	3355.6	1	1	0	0	"both"	1	"E2_1000L3_CN31"
"19x11x14"	1416	2923	0	1765	3767	0.0209715954340324	"19"	11	14	10.86	14.03	3880.4	3589.4	1	1	0	0	"both"	1	"E2_1000L3_CN31"
"19x11x15"	1330	2710	0	1719	3713	0.0258551036897388	"19"	11	15	10.87	14.89	3882	3778.7	1	1	0	0	"both"	1	"E2_1000L3_CN31"
"19x11x16"	NA	NA	NA	NA	NA	NA	"19"	11	16	10.86	15.93	3879.6	4005.4	0	0	0	0	"0"	0	"E2_1000L3_CN31"
"19x11x17"	NA	NA	NA	NA	NA	NA	"19"	11	17	10.89	16.95	3886.5	4229.1	0	0	0	0	"0"	0	"E2_1000L3_CN31"
"19x11x18"	NA	NA	NA	NA	NA	NA	"19"	11	18	10.87	17.94	3880.8	4445.4	0	0	0	0	"0"	0	"E2_1000L3_CN31"
"19x11x19"	NA	NA	NA	NA	NA	NA	"19"	11	19	10.85	18.98	3876.8	4673.7	0	0	0	0	"0"	0	"E2_1000L3_CN31"
"19x11x2"	NA	NA	NA	NA	NA	NA	"19"	11	2	10.82	2.04	3871	966.4	0	0	0	0	"0"	0	"E2_1000L3_CN31"
"19x11x20"	NA	NA	NA	NA	NA	NA	"19"	11	20	10.91	19.97	3889.2	4890.2	0	0	0	0	"0"	0	"E2_1000L3_CN31"
"19x11x21"	NA	NA	NA	NA	NA	NA	"19"	11	21	10.87	20.96	3882.4	5105.6	0	0	0	0	"0"	0	"E2_1000L3_CN31"
"19x11x22"	NA	NA	NA	NA	NA	NA	"19"	11	22	10.86	22	3878.3	5333.3	0	0	0	0	"0"	0	"E2_1000L3_CN31"
"19x11x23"	NA	NA	NA	NA	NA	NA	"19"	11	23	10.9	22.97	3887.1	5544.9	0	0	0	0	"0"	0	"E2_1000L3_CN31"
"19x11x24"	NA	NA	NA	NA	NA	NA	"19"	11	24	10.86	23.96	3879.6	5763.4	0	0	0	0	"0"	0	"E2_1000L3_CN31"
"19x11x25"	NA	NA	NA	NA	NA	NA	"19"	11	25	10.86	25.03	3879.6	5995.6	0	0	0	0	"0"	0	"E2_1000L3_CN31"
"19x11x26"	NA	NA	NA	NA	NA	NA	"19"	11	26	10.89	25.97	3885.7	6202.8	0	0	0	0	"0"	0	"E2_1000L3_CN31"
"19x11x28"	NA	NA	NA	NA	NA	NA	"19"	11	28	10.88	27.97	3882.7	6640.4	0	0	0	0	"0"	0	"E2_1000L3_CN31"
"19x11x29"	NA	NA	NA	NA	NA	NA	"19"	11	29	10.86	29.03	3878.3	6871.2	0	0	0	0	"0"	0	"E2_1000L3_CN31"
"19x11x3"	NA	NA	NA	NA	NA	NA	"19"	11	3	10.8	3.01	3866.9	1178.3	0	0	0	0	"0"	0	"E2_1000L3_CN31"
"19x11x30"	NA	NA	NA	NA	NA	NA	"19"	11	30	10.86	30	3878.3	7083.3	0	0	0	0	"0"	0	"E2_1000L3_CN31"
"19x11x31"	NA	NA	NA	NA	NA	NA	"19"	11	31	10.86	31.03	3878.3	7308.9	0	0	0	0	"0"	0	"E2_1000L3_CN31"
"19x11x32"	NA	NA	NA	NA	NA	NA	"19"	11	32	10.84	31.99	3874.3	7518.4	0	0	0	0	"0"	0	"E2_1000L3_CN31"
"19x11x33"	NA	NA	NA	NA	NA	NA	"19"	11	33	10.86	33.02	3878.3	7744.1	0	0	0	0	"0"	0	"E2_1000L3_CN31"
"19x11x34"	NA	NA	NA	NA	NA	NA	"19"	11	34	10.8	34.02	3866.6	7962.6	0	0	0	0	"0"	0	"E2_1000L3_CN31"
"19x11x35"	NA	NA	NA	NA	NA	NA	"19"	11	35	10.82	34.98	3871.3	8172.6	0	0	0	0	"0"	0	"E2_1000L3_CN31"
"19x11x4"	NA	NA	NA	NA	NA	NA	"19"	11	4	10.89	4.04	3885.7	1404	0	0	0	0	"0"	0	"E2_1000L3_CN31"
"19x11x5"	NA	NA	NA	NA	NA	NA	"19"	11	5	10.84	4.96	3874.2	1606.4	0	0	0	0	"0"	0	"E2_1000L3_CN31"
"19x11x6"	NA	NA	NA	NA	NA	NA	"19"	11	6	10.85	6	3876.8	1833.2	0	0	0	0	"0"	0	"E2_1000L3_CN31"
"19x11x7"	1704	3908	0	2184	4964	0.0153102336825141	"19"	11	7	10.81	6.95	3867.6	2041.1	1	1	0	0	"both"	1	"E2_1000L3_CN31"
"19x11x8"	1608	3239	0	2025	4286	0.0149323378441437	"19"	11	8	10.86	7.96	3879.9	2262.1	1	1	0	0	"both"	1	"E2_1000L3_CN31"
"19x11x9"	1295	2549	0	1644	3511	0.0193677015095414	"19"	11	9	10.83	8.93	3873	2473.6	1	1	0	0	"both"	1	"E2_1000L3_CN31"
"19x12x1"	NA	NA	NA	NA	NA	NA	"19"	12	1	12.13	1.06	4155.6	753	0	0	0	0	"0"	0	"E2_1000L3_CN31"
"19x12x10"	1705	3532	0	2135	4512	0.0139627659574468	"19"	12	10	12.05	10.07	4137.7	2724	1	1	0	0	"both"	1	"E2_1000L3_CN31"
"19x12x11"	1952	4674	0	2517	5982	0.0163824807756603	"19"	12	11	12.03	11.07	4132.6	2943.3	1	1	0	0	"both"	1	"E2_1000L3_CN31"
"19x12x12"	2126	5124	0	2652	6563	0.0201127533140332	"19"	12	12	12	12.09	4126.4	3166.3	1	1	0	0	"both"	1	"E2_1000L3_CN31"
"19x12x13"	1563	3393	0	1987	4483	0.0182913227749275	"19"	12	13	12	13.08	4127.4	3381.4	1	1	0	0	"both"	1	"E2_1000L3_CN31"
"19x12x14"	1697	4032	0	2175	5063	0.0150108631246297	"19"	12	14	12.05	14.12	4138.2	3609.1	1	1	0	0	"both"	1	"E2_1000L3_CN31"
"19x12x15"	1829	4042	0	2316	5658	0.0139625309296571	"19"	12	15	12.02	15.11	4131	3827.3	1	1	0	0	"both"	1	"E2_1000L3_CN31"
"19x12x16"	1549	3745	0	2010	5179	0.0179571345819656	"19"	12	16	12.01	16.06	4128.4	4034.7	1	1	0	0	"both"	1	"E2_1000L3_CN31"
"19x12x17"	NA	NA	NA	NA	NA	NA	"19"	12	17	12.01	17.09	4128.7	4259.9	0	0	0	0	"0"	0	"E2_1000L3_CN31"
"19x12x18"	NA	NA	NA	NA	NA	NA	"19"	12	18	12.06	18.1	4140.1	4479.7	0	0	0	0	"0"	0	"E2_1000L3_CN31"
"19x12x19"	NA	NA	NA	NA	NA	NA	"19"	12	19	12.06	19.1	4138.8	4699.7	0	0	0	0	"0"	0	"E2_1000L3_CN31"
"19x12x2"	NA	NA	NA	NA	NA	NA	"19"	12	2	12.08	2.04	4143.2	966.7	0	0	0	0	"0"	0	"E2_1000L3_CN31"
"19x12x20"	NA	NA	NA	NA	NA	NA	"19"	12	20	12.11	20.06	4150.7	4910	0	0	0	0	"0"	0	"E2_1000L3_CN31"
"19x12x21"	858	1459	0	1086	1951	0.0215274218349564	"19"	12	21	12.08	21.13	4144.6	5142.9	1	1	0	0	"both"	1	"E2_1000L3_CN31"
"19x12x22"	1613	3289	0	1966	4301	0.0181353173680539	"19"	12	22	12.09	22.03	4145.8	5339.4	1	1	0	0	"both"	1	"E2_1000L3_CN31"
"19x12x23"	655	1050	0	816	1373	0.0196649672250546	"19"	12	23	12.08	23.1	4143.1	5573.3	0	1	1	0	"old"	1	"E2_1000L3_CN31"
"19x12x24"	999	1754	0	1241	2230	0.0139013452914798	"19"	12	24	12.04	24.09	4134.7	5790.5	1	1	0	0	"both"	1	"E2_1000L3_CN31"
"19x12x25"	1087	1784	0	1320	2275	0.0136263736263736	"19"	12	25	12.05	25.1	4137.7	6012.7	1	1	0	0	"both"	1	"E2_1000L3_CN31"
"19x12x26"	825	1287	0	972	1515	0.0112211221122112	"19"	12	26	12.07	26.11	4141.3	6232.4	1	1	0	0	"both"	1	"E2_1000L3_CN31"
"19x12x27"	NA	NA	NA	NA	NA	NA	"19"	12	27	11.98	27.07	4121.1	6443.6	0	0	0	0	"0"	0	"E2_1000L3_CN31"
"19x12x28"	NA	NA	NA	NA	NA	NA	"19"	12	28	12.03	28.12	4133	6672.8	0	0	0	0	"0"	0	"E2_1000L3_CN31"
"19x12x29"	NA	NA	NA	NA	NA	NA	"19"	12	29	12.05	29.12	4136.6	6890.6	0	0	0	0	"0"	0	"E2_1000L3_CN31"
"19x12x3"	NA	NA	NA	NA	NA	NA	"19"	12	3	12.01	3.1	4128.8	1199.9	0	0	0	0	"0"	0	"E2_1000L3_CN31"
"19x12x30"	NA	NA	NA	NA	NA	NA	"19"	12	30	12.09	30	4145.8	7083.3	0	0	0	0	"0"	0	"E2_1000L3_CN31"
"19x12x31"	NA	NA	NA	NA	NA	NA	"19"	12	31	12.07	31.07	4142.1	7317.5	0	0	0	0	"0"	0	"E2_1000L3_CN31"
"19x12x32"	NA	NA	NA	NA	NA	NA	"19"	12	32	12.06	32.09	4140.2	7540.1	0	0	0	0	"0"	0	"E2_1000L3_CN31"
"19x12x33"	NA	NA	NA	NA	NA	NA	"19"	12	33	12.1	33.03	4148.1	7745.8	0	0	0	0	"0"	0	"E2_1000L3_CN31"
"19x12x34"	NA	NA	NA	NA	NA	NA	"19"	12	34	12.04	34.06	4135.1	7972.7	0	0	0	0	"0"	0	"E2_1000L3_CN31"
"19x12x35"	NA	NA	NA	NA	NA	NA	"19"	12	35	12.08	35.05	4143.7	8188.5	0	0	0	0	"0"	0	"E2_1000L3_CN31"
"19x12x4"	NA	NA	NA	NA	NA	NA	"19"	12	4	12.06	4.09	4138.6	1415.1	0	0	0	0	"0"	0	"E2_1000L3_CN31"
"19x12x5"	NA	NA	NA	NA	NA	NA	"19"	12	5	12.03	5.14	4132.6	1645	0	0	0	0	"0"	0	"E2_1000L3_CN31"
"19x12x6"	1959	4787	0	2464	5974	0.0189152996317375	"19"	12	6	12.02	6	4129.7	1833.5	0	1	1	0	"old"	1	"E2_1000L3_CN31"
"19x12x7"	2204	4956	0	2761	6495	0.0167821401077752	"19"	12	7	11.99	7.2	4125.2	2094.8	1	1	0	0	"both"	1	"E2_1000L3_CN31"
"19x12x8"	1715	3801	0	2206	5047	0.013869625520111	"19"	12	8	12.03	8.1	4131.9	2292	1	1	0	0	"both"	1	"E2_1000L3_CN31"
"19x12x9"	1533	2995	0	1934	3962	0.0148914689550732	"19"	12	9	12.03	9.18	4132.7	2529.4	1	1	0	0	"both"	1	"E2_1000L3_CN31"
"19x13x1"	NA	NA	NA	NA	NA	NA	"19"	13	1	13	1.03	4343.5	745.6	0	0	0	0	"0"	0	"E2_1000L3_CN31"
"19x13x10"	1526	3242	0	1956	4176	0.0162835249042146	"19"	13	10	13.01	10.05	4346	2719.5	1	1	0	0	"both"	1	"E2_1000L3_CN31"
"19x13x11"	1642	3631	0	2140	4946	0.0161746866154468	"19"	13	11	13.01	11.03	4345.7	2934.5	1	1	0	0	"both"	1	"E2_1000L3_CN31"
"19x13x12"	1268	2484	0	1602	3312	0.0126811594202899	"19"	13	12	13.02	12.04	4347	3154.1	1	1	0	0	"both"	1	"E2_1000L3_CN31"
"19x13x13"	1834	4136	0	2307	5612	0.0203136136849608	"19"	13	13	13.05	13.04	4353.7	3372.9	1	1	0	0	"both"	1	"E2_1000L3_CN31"
"19x13x14"	1817	4435	0	2326	6019	0.0177770393753115	"19"	13	14	13.02	14.07	4346.7	3599.9	1	1	0	0	"both"	1	"E2_1000L3_CN31"
"19x13x15"	1730	3885	0	2184	5113	0.0146684920790143	"19"	13	15	13.01	15.05	4344.6	3814.1	1	1	0	0	"both"	1	"E2_1000L3_CN31"
"19x13x16"	1427	3131	0	1815	4069	0.0132710739739494	"19"	13	16	13.03	16.02	4350.6	4026.2	1	1	0	0	"both"	1	"E2_1000L3_CN31"
"19x13x17"	1478	2814	0	1835	3641	0.0137324910738808	"19"	13	17	13.04	17.13	4350.9	4267.3	1	1	0	0	"both"	1	"E2_1000L3_CN31"
"19x13x18"	NA	NA	NA	NA	NA	NA	"19"	13	18	13	18.04	4343.1	4466.9	0	0	0	0	"0"	0	"E2_1000L3_CN31"
"19x13x19"	NA	NA	NA	NA	NA	NA	"19"	13	19	13.06	19.02	4356.9	4681.2	0	0	0	0	"0"	0	"E2_1000L3_CN31"
"19x13x2"	NA	NA	NA	NA	NA	NA	"19"	13	2	13.04	2.07	4350.9	973.8	0	0	0	0	"0"	0	"E2_1000L3_CN31"
"19x13x20"	NA	NA	NA	NA	NA	NA	"19"	13	20	13	20.13	4343.5	4923.6	1	0	0	1	"new"	1	"E2_1000L3_CN31"
"19x13x21"	1690	3539	0	2109	4823	0.012855069458843	"19"	13	21	13.05	21.04	4354.5	5123.9	1	1	0	0	"both"	1	"E2_1000L3_CN31"
"19x13x22"	942	1538	0	1166	2056	0.00729571984435798	"19"	13	22	13.06	22.04	4355.8	5341.9	1	1	0	0	"both"	1	"E2_1000L3_CN31"
"19x13x23"	947	1605	0	1179	2144	0.011660447761194	"19"	13	23	13.02	23.02	4348.4	5557	0	1	1	0	"old"	1	"E2_1000L3_CN31"
"19x13x24"	903	1608	0	1113	2148	0.00884543761638734	"19"	13	24	13.05	24.05	4354.5	5781.9	0	1	1	0	"old"	1	"E2_1000L3_CN31"
"19x13x25"	961	1774	0	1202	2322	0.0189491817398794	"19"	13	25	13.04	25.11	4352	6013.6	1	1	0	0	"both"	1	"E2_1000L3_CN31"
"19x13x26"	650	898	0	784	1124	0.0124555160142349	"19"	13	26	13.03	26.06	4350.1	6222.9	1	1	0	0	"both"	1	"E2_1000L3_CN31"
"19x13x27"	NA	NA	NA	NA	NA	NA	"19"	13	27	13.03	27.12	4349.8	6453	0	0	0	0	"0"	0	"E2_1000L3_CN31"
"19x13x28"	NA	NA	NA	NA	NA	NA	"19"	13	28	13.06	28.1	4356.6	6667.8	0	0	0	0	"0"	0	"E2_1000L3_CN31"
"19x13x29"	NA	NA	NA	NA	NA	NA	"19"	13	29	13.04	29.07	4352.1	6879.8	0	0	0	0	"0"	0	"E2_1000L3_CN31"
"19x13x3"	NA	NA	NA	NA	NA	NA	"19"	13	3	12.96	3.13	4335.4	1204.5	0	0	0	0	"0"	0	"E2_1000L3_CN31"
"19x13x30"	NA	NA	NA	NA	NA	NA	"19"	13	30	13.03	30.03	4349.7	7090.8	0	0	0	0	"0"	0	"E2_1000L3_CN31"
"19x13x31"	NA	NA	NA	NA	NA	NA	"19"	13	31	13	31.03	4343.5	7310.1	0	0	0	0	"0"	0	"E2_1000L3_CN31"
"19x13x32"	NA	NA	NA	NA	NA	NA	"19"	13	32	13.06	32.04	4355.2	7530.1	0	0	0	0	"0"	0	"E2_1000L3_CN31"
